sample_accession	run_accession	scientific_name	fastq_ftp	fastq_aspera	sample_alias
SAMEA4699391	ERR2603686	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603686/ERR2603686.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603686/ERR2603686.fastq.gz	E-MTAB-6833:4624sTS.Opossum.Brain.120dpb.Female
SAMEA4699392	ERR2603687	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603687/ERR2603687.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603687/ERR2603687.fastq.gz	E-MTAB-6833:5852sTS.Opossum.Brain.120dpb.Female
SAMEA4699394	ERR2603689	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603689/ERR2603689.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603689/ERR2603689.fastq.gz	E-MTAB-6833:4634sTS.Opossum.Heart.120dpb.Male
SAMEA4699402	ERR2603697	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603697/ERR2603697.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603697/ERR2603697.fastq.gz	E-MTAB-6833:4601sTS.Opossum.Liver.120dpb.Male
SAMEA4699415	ERR2603710	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603710/ERR2603710.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603710/ERR2603710.fastq.gz	E-MTAB-6833:4701sTS.Opossum.Cerebellum.14dpb.Female
SAMEA4699421	ERR2603716	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603716/ERR2603716.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603716/ERR2603716.fastq.gz	E-MTAB-6833:4768sTS.Opossum.Liver.14dpb.Female
SAMEA4699422	ERR2603717	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603717/ERR2603717.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603717/ERR2603717.fastq.gz	E-MTAB-6833:4771sTS.Opossum.Liver.14dpb.Female
SAMEA4699423	ERR2603718	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603718/ERR2603718.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603718/ERR2603718.fastq.gz	E-MTAB-6833:4774sTS.Opossum.Liver.14dpb.Female
SAMEA4699429	ERR2603724	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603724/ERR2603724.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603724/ERR2603724.fastq.gz	E-MTAB-6833:4622sTS.Opossum.Brain.150dpb.Female
SAMEA4699439	ERR2603734	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603734/ERR2603734.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603734/ERR2603734.fastq.gz	E-MTAB-6833:5862sTS.Opossum.Kidney.150dpb.Female
SAMEA4699444	ERR2603739	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603739/ERR2603739.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603739/ERR2603739.fastq.gz	E-MTAB-6833:5860sTS.Opossum.Ovary.150dpb.Female
SAMEA4699446	ERR2603741	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603741/ERR2603741.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603741/ERR2603741.fastq.gz	E-MTAB-6833:4320sTS.Opossum.Testis.150dpb.Male
SAMEA4699448	ERR2603743	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603743/ERR2603743.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603743/ERR2603743.fastq.gz	E-MTAB-6833:3957sTS.Opossum.Brain.180dpb.Female
SAMEA4699456	ERR2603751	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603751/ERR2603751.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603751/ERR2603751.fastq.gz	E-MTAB-6833:5976sTS.Opossum.Cerebellum.6mpb.Male
SAMEA4699458	ERR2603753	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603753/ERR2603753.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603753/ERR2603753.fastq.gz	E-MTAB-6833:3954sTS.Opossum.Kidney.180dpb.Male
SAMEA4699463	ERR2603758	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603758/ERR2603758.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603758/ERR2603758.fastq.gz	E-MTAB-6833:3991sTS.Opossum.Liver.180dpb.Male
SAMEA4699464	ERR2603759	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603759/ERR2603759.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603759/ERR2603759.fastq.gz	E-MTAB-6833:3997sTS.Opossum.Liver.180dpb.Female
SAMEA4699465	ERR2603760	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603760/ERR2603760.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603760/ERR2603760.fastq.gz	E-MTAB-6833:3999sTS.Opossum.Ovary.180dpb.Female
SAMEA4699466	ERR2603761	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603761/ERR2603761.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603761/ERR2603761.fastq.gz	E-MTAB-6833:5978sTS.Opossum.Ovary.20mpb.Female
SAMEA4699475	ERR2603770	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603770/ERR2603770.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603770/ERR2603770.fastq.gz	E-MTAB-6833:5337sTS.Opossum.Heart.2dpb.Female
SAMEA4699479	ERR2603774	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603774/ERR2603774.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603774/ERR2603774.fastq.gz	E-MTAB-6833:5288sTS.Opossum.Cerebellum.2dpb.Male
SAMEA4699480	ERR2603775	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603775/ERR2603775.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603775/ERR2603775.fastq.gz	E-MTAB-6833:5290sTS.Opossum.Cerebellum.2dpb.Female
SAMEA4699482	ERR2603777	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603777/ERR2603777.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603777/ERR2603777.fastq.gz	E-MTAB-6833:5211sTS.Opossum.Liver.2dpb.Female
SAMEA4699483	ERR2603778	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603778/ERR2603778.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603778/ERR2603778.fastq.gz	E-MTAB-6833:5213sTS.Opossum.Liver.2dpb.Male
SAMEA4699486	ERR2603781	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603781/ERR2603781.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603781/ERR2603781.fastq.gz	E-MTAB-6833:4491sTS.Opossum.Ovary.2dpb.Female
SAMEA4699488	ERR2603783	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603783/ERR2603783.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603783/ERR2603783.fastq.gz	E-MTAB-6833:4690sTS.Opossum.Brain.21dpb.Female
SAMEA4699490	ERR2603785	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603785/ERR2603785.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603785/ERR2603785.fastq.gz	E-MTAB-6833:4694sTS.Opossum.Brain.21dpb.Male
SAMEA4699492	ERR2603787	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603787/ERR2603787.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603787/ERR2603787.fastq.gz	E-MTAB-6833:4679sTS.Opossum.Heart.21dpb.Female
SAMEA4699498	ERR2603793	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603793/ERR2603793.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603793/ERR2603793.fastq.gz	E-MTAB-6833:4758sTS.Opossum.Kidney.21dpb.Female
SAMEA4699503	ERR2603798	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603798/ERR2603798.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603798/ERR2603798.fastq.gz	E-MTAB-6833:4762sTS.Opossum.Liver.21dpb.Male
SAMEA4699505	ERR2603800	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603800/ERR2603800.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603800/ERR2603800.fastq.gz	E-MTAB-6833:4956sTS.Opossum.Ovary.21dpb.Female
SAMEA4699506	ERR2603801	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603801/ERR2603801.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603801/ERR2603801.fastq.gz	E-MTAB-6833:4957sTS.Opossum.Ovary.21dpb.Female
SAMEA4699507	ERR2603802	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603802/ERR2603802.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603802/ERR2603802.fastq.gz	E-MTAB-6833:5329sTS.Opossum.Testis.21dpb.Male
SAMEA4699508	ERR2603803	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603803/ERR2603803.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603803/ERR2603803.fastq.gz	E-MTAB-6833:5330sTS.Opossum.Testis.21dpb.Male
SAMEA4699509	ERR2603804	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603804/ERR2603804.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603804/ERR2603804.fastq.gz	E-MTAB-6833:4657sTS.Opossum.Brain.28dpb.Female
SAMEA4699510	ERR2603805	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603805/ERR2603805.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603805/ERR2603805.fastq.gz	E-MTAB-6833:4684sTS.Opossum.Brain.28dpb.Female
SAMEA4699514	ERR2603809	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603809/ERR2603809.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603809/ERR2603809.fastq.gz	E-MTAB-6833:4666sTS.Opossum.Heart.28dpb.Female
SAMEA4699517	ERR2603812	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603812/ERR2603812.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603812/ERR2603812.fastq.gz	E-MTAB-6833:4687sTS.Opossum.Cerebellum.28dpb.Male
SAMEA4699520	ERR2603815	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603815/ERR2603815.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603815/ERR2603815.fastq.gz	E-MTAB-6833:5880sTS.Opossum.Kidney.28dpb.Male
SAMEA4699522	ERR2603817	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603817/ERR2603817.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603817/ERR2603817.fastq.gz	E-MTAB-6833:4673sTS.Opossum.Liver.28dpb.Male
SAMEA4699527	ERR2603822	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603822/ERR2603822.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603822/ERR2603822.fastq.gz	E-MTAB-6833:4547sTS.Opossum.Brain.4dpb.Male
SAMEA4699529	ERR2603824	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603824/ERR2603824.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603824/ERR2603824.fastq.gz	E-MTAB-6833:5175sTS.Opossum.Brain.4dpb.Male
SAMEA4699530	ERR2603825	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603825/ERR2603825.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603825/ERR2603825.fastq.gz	E-MTAB-6833:4545sTS.Opossum.Heart.4dpb.Female
SAMEA4699531	ERR2603826	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603826/ERR2603826.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603826/ERR2603826.fastq.gz	E-MTAB-6833:5132sTS.Opossum.Heart.4dpb.Male
SAMEA4699538	ERR2603833	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603833/ERR2603833.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603833/ERR2603833.fastq.gz	E-MTAB-6833:4546sTS.Opossum.Liver.4dpb.Female
SAMEA4699542	ERR2603837	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603837/ERR2603837.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603837/ERR2603837.fastq.gz	E-MTAB-6833:4541sTS.Opossum.Ovary.4dpb.Female
SAMEA4699543	ERR2603838	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603838/ERR2603838.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603838/ERR2603838.fastq.gz	E-MTAB-6833:5325sTS.Opossum.Ovary.4dpb.Female
SAMEA4699545	ERR2603840	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603840/ERR2603840.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603840/ERR2603840.fastq.gz	E-MTAB-6833:5331sTS.Opossum.Testis.4dpb.Male
SAMEA4699546	ERR2603841	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603841/ERR2603841.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603841/ERR2603841.fastq.gz	E-MTAB-6833:4655sTS2.Opossum.Brain.42dpb.Male
SAMEA4699548	ERR2603843	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603843/ERR2603843.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603843/ERR2603843.fastq.gz	E-MTAB-6833:5887sTS.Opossum.Brain.42dpb.Male
SAMEA4699553	ERR2603848	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603848/ERR2603848.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603848/ERR2603848.fastq.gz	E-MTAB-6833:4725sTS.Opossum.Kidney.42dpb.Male
SAMEA4699554	ERR2603849	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603849/ERR2603849.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603849/ERR2603849.fastq.gz	E-MTAB-6833:5883sTS.Opossum.Kidney.42dpb.Female
SAMEA4699555	ERR2603850	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603850/ERR2603850.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603850/ERR2603850.fastq.gz	E-MTAB-6833:5884sTS.Opossum.Liver.42dpb.Female
SAMEA4699557	ERR2603852	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603852/ERR2603852.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603852/ERR2603852.fastq.gz	E-MTAB-6833:4723sTS.Opossum.Testis.42dpb.Male
SAMEA4699558	ERR2603853	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/003/ERR2603853/ERR2603853.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/003/ERR2603853/ERR2603853.fastq.gz	E-MTAB-6833:4727sTS.Opossum.Testis.42dpb.Male
SAMEA4699561	ERR2603856	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603856/ERR2603856.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603856/ERR2603856.fastq.gz	E-MTAB-6833:5171sTS.Opossum.Brain.6dpb.Male
SAMEA4699563	ERR2603858	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603858/ERR2603858.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603858/ERR2603858.fastq.gz	E-MTAB-6833:5134sTS.Opossum.Heart.6dpb.Female
SAMEA4699566	ERR2603861	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/001/ERR2603861/ERR2603861.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/001/ERR2603861/ERR2603861.fastq.gz	E-MTAB-6833:5206sTS.Opossum.Heart.6dpb.Male
SAMEA4699567	ERR2603862	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/002/ERR2603862/ERR2603862.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/002/ERR2603862/ERR2603862.fastq.gz	E-MTAB-6833:5168sTS.Opossum.Cerebellum.6dpb.Female
SAMEA4699569	ERR2603864	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/004/ERR2603864/ERR2603864.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/004/ERR2603864/ERR2603864.fastq.gz	E-MTAB-6833:5172sTS.Opossum.Cerebellum.6dpb.Male
SAMEA4699571	ERR2603866	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603866/ERR2603866.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603866/ERR2603866.fastq.gz	E-MTAB-6833:5138sTS.Opossum.Liver.6dpb.Female
SAMEA4699572	ERR2603867	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/007/ERR2603867/ERR2603867.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/007/ERR2603867/ERR2603867.fastq.gz	E-MTAB-6833:5143sTS.Opossum.Liver.6dpb.Male
SAMEA4699581	ERR2603876	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/006/ERR2603876/ERR2603876.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/006/ERR2603876/ERR2603876.fastq.gz	E-MTAB-6833:5873sTS.Opossum.Heart.60dpb.Male
SAMEA4699584	ERR2603879	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/009/ERR2603879/ERR2603879.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/009/ERR2603879/ERR2603879.fastq.gz	E-MTAB-6833:5874sTS.Opossum.Cerebellum.60dpb.Male
SAMEA4699590	ERR2603885	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/005/ERR2603885/ERR2603885.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/005/ERR2603885/ERR2603885.fastq.gz	E-MTAB-6833:5872sTS.Opossum.Liver.60dpb.Female
SAMEA4699593	ERR2603888	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/008/ERR2603888/ERR2603888.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/008/ERR2603888/ERR2603888.fastq.gz	E-MTAB-6833:5870sTS.Opossum.Ovary.60dpb.Female
SAMEA4699595	ERR2603890	Monodelphis domestica	ftp.sra.ebi.ac.uk/vol1/fastq/ERR260/000/ERR2603890/ERR2603890.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR260/000/ERR2603890/ERR2603890.fastq.gz	E-MTAB-6833:4731sTS.Opossum.Testis.60dpb.Male
